position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
3913,19706,"""19706"",",Zonks,452,2638,3520,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3914,20017,"""20017"",",Don Carlo,538,2227,3515,9,2,0x2a254c18f8e1794b05bea298ae27126df160b9e0,0x2a254c18f8e1794b05bea298ae27126df160b9e0,3,0
3915,5597,"""5597"",",The Aavegotchi,495,2765,3515,9,1,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,3,0
3916,19713,"""19713"",",ducky470,472,2539,3515,9,2,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,3,0
3917,14741,"""14741"",",BelleWETHer,541,2958,3515,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,15550000000000000000
3918,19620,"""19620"",",polygoon,526,2601,3515,9,2,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,3,0
3919,7601,"""7601"",",I'M LINK,378,3193,3515,9,1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,3,0
3920,6824,"""6824"",",Elf,562,2298,3510,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3921,24437,"""24437"",",Ghostik,551,1387,3510,9,2,0xcd950256f924a0eadb6b705f7a43edf1f67c92fa,0xcd950256f924a0eadb6b705f7a43edf1f67c92fa,3,0
3922,11875,"""11875"",",BTC KILLER [GFA],593,2779,3510,9,2,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,3,0
3923,2578,"""2578"",",GFA_TANK,600,3063,3510,9,1,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,0xfec90ee4a1ea9ccff0d1971c61fe5a4488594a58,3,0
3924,15156,"""15156"",",Ellen Ripley,500,2704,3510,9,2,0xffa63650fda779f51d017c5a448c310c4ebb8106,0xffa63650fda779f51d017c5a448c310c4ebb8106,3,0
3925,9243,"""9243"",",Yearn.Finance,591,2904,3510,9,1,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,3,0
3926,10062,"""10062"",",Sleepy Beauty,562,2809,3510,9,2,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,3,0
3927,3671,"""3671"",",Megatron,494,2941,3510,9,1,0xffa63650fda779f51d017c5a448c310c4ebb8106,0xffa63650fda779f51d017c5a448c310c4ebb8106,3,0
3928,15286,"""15286"",",DMW2,532,2599,3510,9,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
3929,16310,"""16310"",",YOUNGSTER,504,2865,3510,9,2,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,3,0
3930,4061,"""4061"",",ANDRE THE GIANT,564,1567,3510,9,1,0x87cdacbec845896b11d449884b7430b89060bba5,0x87cdacbec845896b11d449884b7430b89060bba5,3,0
3931,4487,"""4487"",",Kinslayer,473,2448,3510,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3932,12299,"""12299"",",Yield Guild Games,489,2810,3510,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3933,14592,"""14592"",",Pangolin,517,1811,3510,9,2,0x5ae7ae79765973ca60ee9f9e29866b63952ae807,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,3,0
3934,192,"""192"",",JUNKFOOD,541,1720,3510,9,1,0x87cdacbec845896b11d449884b7430b89060bba5,0x87cdacbec845896b11d449884b7430b89060bba5,3,0
3935,16322,"""16322"",",0T0,456,2861,3510,9,2,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,3,0
3936,7502,"""7502"",",F R E N,562,2268,3505,9,1,0x0412f214fa215dda71e1184cad1652884e4b8c57,0x0412f214fa215dda71e1184cad1652884e4b8c57,3,0
3937,5972,"""5972"",",0x0000,527,3098,3505,9,1,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
3938,24473,"""24473"",",Hawkeye,500,2916,3505,9,2,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
3939,24286,"""24286"",",Peyote,586,2143,3505,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3940,10936,"""10936"",",Blue-Eyed Beauty,579,2156,3505,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
3941,6030,"""6030"",",FLUTTERSHY,537,1914,3505,9,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3942,1360,"""1360"",",Logogotchi,405,2740,3505,9,1,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,3,0
3943,2613,"""2613"",",I'M YFI,496,3238,3505,9,1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,3,0
3944,11301,"""11301"",",Aartemis,503,2924,3505,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,9612500000000000000
3945,3026,"""3026"",",I'M USDC,348,3191,3505,9,1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,3,0
3946,12766,"""12766"",",Cheech Marin,353,1785,3505,9,2,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
3947,23213,"""23213"",",Glitter Girl 2,588,2562,3500,9,2,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
3948,3794,"""3794"",",Hungry Eyes,524,2357,3500,9,1,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,3,0
3949,14417,"""14417"",",-_- DEIFIED-REVIVER -_-,562,1931,3500,9,2,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,3,0
3950,10369,"""10369"",",NOOB KING,592,1627,3500,9,2,0xe52af3f93db8280667973ef8770a355a73db6e26,0xe52af3f93db8280667973ef8770a355a73db6e26,3,0
3951,2515,"""2515"",",Lizzard Wizard,559,2541,3500,9,1,0x6701dc817396c99e40e31f2724ea966e2832492c,0x6701dc817396c99e40e31f2724ea966e2832492c,3,0
3952,10718,"""10718"",",bitkang,448,2675,3500,9,2,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,3,0
3953,1572,"""1572"",",Fidelio,488,2181,3500,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3954,17074,"""17074"",",HARVESTER,519,1317,3500,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3955,5897,"""5897"",",Mono en Kimono,543,2311,3500,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3956,9852,"""9852"",",Violet,540,2578,3500,9,1,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,3,0
3957,2333,"""2333"",",KING_XP_KIN_2333,383,3158,3500,9,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
3958,24730,"""24730"",",GHSTHEAD THE DESTROYER,626,2404,3495,9,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
3959,13223,"""13223"",",Siren,620,2942,3495,9,2,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0x77427023e70cafd983dabaf3488d8d83ecb15b96,3,0
3960,19255,"""19255"",",Daivid,542,2859,3495,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,13652500000000000000
3961,24848,"""24848"",",Fry,501,2379,3495,9,2,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
3962,20682,"""20682"",",MOLOTV,561,2681,3495,9,2,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
3963,20484,"""20484"",",Hariginger,536,2418,3495,9,2,0xa322f14c4e9628f5934420a6098a01e7c999e657,0xa322f14c4e9628f5934420a6098a01e7c999e657,3,0
3964,15899,"""15899"",",BIGBAWS,538,2873,3490,9,2,0x6feca0738ba64d7aee428f1bf31c743a9a243a8c,0x6feca0738ba64d7aee428f1bf31c743a9a243a8c,3,0
3965,13225,"""13225"",",FRODO,556,1745,3490,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3966,18665,"""18665"",",Billy Rockfell,517,2485,3490,9,2,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0x543d8004afa943344e6fba44e189ed0dd4e71d56,3,0
3967,24024,"""24024"",",Fansonly,501,2674,3490,9,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
3968,10139,"""10139"",",Vox,512,2399,3490,9,2,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
3969,20236,"""20236"",",Aaustin Powers,583,2630,3490,9,2,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,3,0
3970,14253,"""14253"",",SNAAPSHOT,511,1366,3490,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3971,20646,"""20646"",",TMR Tec,489,1344,3490,9,2,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,3,0
3972,18554,"""18554"",",Chau Tec,460,1303,3490,9,2,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,3,0
3973,12333,"""12333"",",REEEKT,368,2559,3490,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3974,21848,"""21848"",",Viking Tec,501,1344,3490,9,2,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,3,0
3975,15809,"""15809"",",Ali Ababoua,538,2578,3485,9,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
3976,13352,"""13352"",",CAPT,517,2507,3485,9,2,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,3,0
3977,21806,"""21806"",",Cathie Wood,580,2800,3485,9,2,0xb71fb919489092f5262cc39235f1bd18f728dd4b,0xb71fb919489092f5262cc39235f1bd18f728dd4b,3,0
3978,6939,"""6939"",",HODL GOTCHI,576,2323,3480,9,1,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0x4eb172821b5bc013269c4f6f6204f092d44197ec,3,0
3979,11524,"""11524"",",0xdeadbeef,610,3001,3480,9,2,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
3980,191,"""191"",",Tulsa,535,1711,3480,9,1,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,3,0
3981,7056,"""7056"",",Doctor Strange,553,2771,3480,9,1,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
3982,24861,"""24861"",",GANDALF THE GREY,495,1753,3480,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3983,17472,"""17472"",",Blackburn,564,2425,3480,9,2,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,28942500000000000000
3984,19109,"""19109"",",Billy the Kid,563,1560,3480,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3985,21284,"""21284"",",FIBZ,553,2521,3480,9,2,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,3,0
3986,20793,"""20793"",",UNIQUE ONE OF ONE BEAUTY,492,2791,3480,9,2,0x26bac3547908e923b641c186000585e8ce98f4db,0x26bac3547908e923b641c186000585e8ce98f4db,3,0
3987,22975,"""22975"",",WestCoast Hustle + WizSet,538,1668,3480,9,2,0xe52af3f93db8280667973ef8770a355a73db6e26,0xe52af3f93db8280667973ef8770a355a73db6e26,3,0
3988,6889,"""6889"",",pcwSg5,557,2944,3480,9,1,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
3989,23029,"""23029"",",,547,768,3480,9,2,0xf8c82ff30d2ace28e34d2101d4aed3a2a872d50f,0xf8c82ff30d2ace28e34d2101d4aed3a2a872d50f,3,0
3990,10660,"""10660"",",Greebo,540,2939,3475,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,14822500000000002000
3991,12376,"""12376"",",0x1337,590,2997,3475,9,2,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
3992,11973,"""11973"",",DIAMONDSHANDS12,602,2629,3475,9,2,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,3,0
3993,754,"""754"",",Portal,600,2802,3475,9,1,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
3994,13219,"""13219"",",KOOLAADO,541,2634,3475,9,2,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,3,11285000000000000000
3995,5984,"""5984"",",Voter,547,2756,3475,9,1,0xdc25324b8186de47a976191a54ea0366428af632,0xdc25324b8186de47a976191a54ea0366428af632,3,0
3996,4081,"""4081"",",Lickquidator,487,3052,3475,9,1,0xda0043131bf97d2b5eb5fc45910c962da8013766,0xda0043131bf97d2b5eb5fc45910c962da8013766,3,0
3997,9857,"""9857"",",MAVEL,525,2975,3470,9,1,0x29f227b10c58457d8837031c813216de82f9abaf,0x29f227b10c58457d8837031c813216de82f9abaf,3,0
3998,22415,"""22415"",",One Hit Wonder,554,2030,3470,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
3999,18330,"""18330"",",ENDO G,622,1575,3470,9,2,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
4000,10405,"""10405"",",Crocodile of Wall Street,507,2659,3470,9,2,0x64ede8205e24e3f804e4facd895c82222dbec049,0x64ede8205e24e3f804e4facd895c82222dbec049,3,0
4001,18433,"""18433"",",Vincent van Gotchi,578,2102,3470,9,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
4002,20037,"""20037"",",Chomolungma,516,1888,3470,9,2,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
4003,10293,"""10293"",",Quick2Mars TEC,519,2140,3470,9,2,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,3,0
4004,15509,"""15509"",",DARK MAGICIAN GIRL,561,1435,3470,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
4005,14015,"""14015"",",ThanquoL,529,830,3470,9,2,0x170ce87867068065a606e19a5cb19ffdf26675fb,0x170ce87867068065a606e19a5cb19ffdf26675fb,3,0
4006,20301,"""20301"",",Cornholio,552,2535,3470,9,2,0x063d6360bafe1981578e8b359c8176f359e23c26,0x063d6360bafe1981578e8b359c8176f359e23c26,3,0
4007,6643,"""6643"",",Super-Uni,453,2426,3470,9,1,0x262944448ec574dd5f82136964bbf189cc1ab579,0x262944448ec574dd5f82136964bbf189cc1ab579,3,0
4008,24768,"""24768"",",Dai-namite,512,2941,3470,9,2,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
4009,11316,"""11316"",",Stay Hydrated,537,2405,3465,9,2,0x3621fd0db8dabc21d522851de01114cf82b7c21f,0x3621fd0db8dabc21d522851de01114cf82b7c21f,3,0
4010,14147,"""14147"",",Shaane,533,2925,3465,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,13492500000000000000
4011,4652,"""4652"",",LEGOLAS GREENLEAF,578,1751,3465,9,1,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
4012,15995,"""15995"",",_Rum_,571,2825,3465,9,2,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,0xe1a1d5c32888c5b140917b296e82cf3a448f37a6,3,0
4013,6631,"""6631"",",THAAVOR,576,2891,3460,9,1,0x870c597d1b52dfc977169778a591f1170b3a2338,0x870c597d1b52dfc977169778a591f1170b3a2338,3,0
4014,15217,"""15217"",",Buttermilk Shaaelf,546,2627,3460,9,2,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,3,0
4015,17898,"""17898"",",,531,1858,3460,9,2,0xdb10d21f28a34fd04e4425eac777483798f7e217,0xdb10d21f28a34fd04e4425eac777483798f7e217,3,0
4016,10763,"""10763"",",FAIR PRICE DOUBLE MYTHIC,521,2457,3460,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
4017,8953,"""8953"",",Beam,531,2265,3460,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
4018,8849,"""8849"",",Pljuvke,488,2279,3460,9,1,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
4019,13951,"""13951"",",GIB GHST,548,2122,3460,9,2,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,3,0
4020,23238,"""23238"",",_-_ ONENINEIGHTFOUR _-_,595,2235,3460,9,2,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,3,0
4021,15446,"""15446"",",Cheapest Polygon Eyes,436,2747,3460,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
4022,3028,"""3028"",",rihana,569,736,3455,9,1,0x6186290b28d511bff971631c916244a9fc539cfe,0x6186290b28d511bff971631c916244a9fc539cfe,3,0
4023,15310,"""15310"",",Ghstd.eth,580,2215,3455,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
4024,14025,"""14025"",",ADD::ENDTIME::PUPPET,574,2230,3450,9,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
4025,23433,"""23433"",",Cheapest XP KINSHIP,530,2538,3450,9,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
4026,8079,"""8079"",",U.S.A.,600,2302,3450,9,1,0x0412f214fa215dda71e1184cad1652884e4b8c57,0x0412f214fa215dda71e1184cad1652884e4b8c57,3,0
4027,13256,"""13256"",",Toph,536,2246,3450,9,2,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,3,0
4028,933,"""933"",",AMG,533,1505,3450,9,1,0xd96933b4cc618835e5ac85c39dc14d4f7c764bb8,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,3,0
4029,585,"""585"",",The Unicorn Myth,464,3073,3450,9,1,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
4030,1839,"""1839"",",LINKED YM,506,2961,3450,9,1,0xda0043131bf97d2b5eb5fc45910c962da8013766,0xda0043131bf97d2b5eb5fc45910c962da8013766,3,0
4031,16546,"""16546"",",BLUE MYTH GO BRRRRR,443,2707,3450,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
4032,11468,"""11468"",",Mathilda,432,2755,3450,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
4033,5715,"""5715"",",Icey,588,2807,3445,9,1,0x29f227b10c58457d8837031c813216de82f9abaf,0x29f227b10c58457d8837031c813216de82f9abaf,3,0
4034,21876,"""21876"",",LIVE & DI-REKT,533,2219,3445,9,2,0xd4ffce70f7c3c6a8d099a587280320586fbe5595,0xd4ffce70f7c3c6a8d099a587280320586fbe5595,3,0
4035,1196,"""1196"",",Ho Chi Minh,560,3043,3440,9,1,0xda0043131bf97d2b5eb5fc45910c962da8013766,0xda0043131bf97d2b5eb5fc45910c962da8013766,3,0
4036,10830,"""10830"",",-_- LEVELED-TENET -_-,584,2280,3440,9,2,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,3,0
4037,2094,"""2094"",",Alexis,505,3114,3440,9,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
4038,13574,"""13574"",",DUSTER,535,1131,3440,9,2,0x999166b837ebf770ce91bf365618c5b215c5140e,0x999166b837ebf770ce91bf365618c5b215c5140e,3,0
4039,19332,"""19332"",",Saint Elias,527,2272,3440,9,2,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,11154999999999999500
4040,12170,"""12170"",",Fuchsia Pimpernel,457,3036,3440,9,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
4041,15003,"""15003"",",,535,2543,3440,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
4042,16528,"""16528"",",I'm Built 4 Gotchi Heroes,573,2117,3440,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,11930000000000000000
4043,12685,"""12685"",",Shadow Fiend,507,3001,3440,9,2,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
4044,21722,"""21722"",",,478,2670,3440,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
4045,23400,"""23400"",",cat8,504,2669,3440,9,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
4046,18018,"""18018"",",REALM BEAST,541,2534,3435,9,2,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,0x7540db3e26d453ee6298bbdd263a8e4d88bfbe7f,3,0
4047,4166,"""4166"",",DIANA,573,2509,3435,9,1,0x3bd59ed16c462b4464091830dab828dce079076f,0x3bd59ed16c462b4464091830dab828dce079076f,3,0
4048,4164,"""4164"",",DEEPTHI,577,2461,3435,9,1,0x3bd59ed16c462b4464091830dab828dce079076f,0x3bd59ed16c462b4464091830dab828dce079076f,3,0
4049,808,"""808"",",Keon Coleman,539,3277,3435,9,1,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
4050,9942,"""9942"",",xnxx,491,2858,3435,9,1,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,3,0
4051,10179,"""10179"",",VACATION GEISHA,538,1330,3430,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
4052,1759,"""1759"",",BE TWIXT,500,2546,3430,9,1,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
4053,12087,"""12087"",",Aave Marie,554,2633,3430,9,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
4054,15993,"""15993"",",KekDealer,567,2516,3430,9,2,0x8628d73d3f950abde99739ef34b6cfa10394f579,0x8628d73d3f950abde99739ef34b6cfa10394f579,3,0
4055,8260,"""8260"",",Happy 420,585,3014,3430,9,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
4056,14128,"""14128"",",Cheapest Mythical eyes 0,523,2994,3430,9,2,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
4057,19436,"""19436"",",Oraange,509,2433,3430,9,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
4058,19681,"""19681"",",DuuDo,496,1153,3430,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
