position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
150,181,"""181"",",Weeboo,698,441,2140,7,1,0x7f04265ddc191ce6890315d1405abad21baba3d2,0x7f04265ddc191ce6890315d1405abad21baba3d2,3,0
151,11785,"""11785"",",The Guaard,697,2614,15955,18,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
152,20454,"""20454"",",KoOi_KL,697,2471,15025,18,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
153,15524,"""15524"",",cheap,697,2286,3605,9,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
154,22062,"""22062"",",UnCurved,697,1919,2650,8,2,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
155,3425,"""3425"",",Ghost of Kyiv,696,2929,5350,11,1,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
156,21868,"""21868"",",Arena Spirit,695,2192,20785,21,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
157,2267,"""2267"",",Merlin Haggard,695,1680,4150,10,1,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
158,19019,"""19019"",",Daivid Stablepegh,695,1411,1520,6,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
159,17723,"""17723"",",Bangalter,695,1222,1160,5,2,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,3,0
160,3168,"""3168"",",Charlemagne,694,2753,3875,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,136215000000000000000
161,67,"""67"",",BIG BANG,694,1385,775,4,1,0x9dd1c56744651ad8b60b64e461b3c1a456e51e70,0x9dd1c56744651ad8b60b64e461b3c1a456e51e70,3,0
162,5846,"""5846"",",Gucci Gotchi,694,8,735,4,1,0xe703f231ab056ecb99c92a1232cc1020acfc72f8,0xe703f231ab056ecb99c92a1232cc1020acfc72f8,3,0
163,7755,"""7755"",",Leroy Jenkins,693,1843,7060,12,1,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,3,0
164,5647,"""5647"",",GotchiPunk,693,1388,700,4,1,0x8b77d38a521896b2447136d451bf4e3c05eef0a5,0x8b77d38a521896b2447136d451bf4e3c05eef0a5,3,0
165,3256,"""3256"",",UNCENSOREDUS,693,1155,9765,14,1,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
166,5168,"""5168"",",Hattori Hanzo,693,48,1170,5,1,0x8debc343a259253aa43be5e47eb58a9e668e3ce2,0x8debc343a259253aa43be5e47eb58a9e668e3ce2,3,0
167,22864,"""22864"",",Blu,692,3057,4185,10,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
168,1549,"""1549"",",Terence McKenna,691,1187,2450,8,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
169,7845,"""7845"",",Ghostgotchi,691,362,2235,7,1,0xf5bd90d482928829548a6f3b95f5adb70591e93e,0xf5bd90d482928829548a6f3b95f5adb70591e93e,3,0
170,8084,"""8084"",",Chris Farley,690,3426,4945,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
171,16635,"""16635"",",Dr Wagmi,690,2542,53555,33,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,0
172,987,"""987"",",Bedtime,689,2856,4230,10,1,0x2e21407be0545c706f25490fbba532943fcaed32,0x2e21407be0545c706f25490fbba532943fcaed32,3,0
173,13513,"""13513"",",Ulysses,689,1321,1320,6,2,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,3,0
174,7068,"""7068"",",ROGER VER,687,2637,1795,6,1,0x6e8d1cc55c33850102b7d8ababd7a16ce976d2e2,0x6e8d1cc55c33850102b7d8ababd7a16ce976d2e2,3,0
175,35,"""35"",",Don,687,1591,155,2,1,0x975779102b2a82384f872ee759801db5204ce331,0x975779102b2a82384f872ee759801db5204ce331,3,0
176,3,"""3"",",ETHFINANCE,686,2729,3905,9,1,0xcbcdca647cfda9283992193604f8718a910b42fc,0xcbcdca647cfda9283992193604f8718a910b42fc,3,0
177,21789,"""21789"",",Skunk,685,2925,4265,10,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
178,17344,"""17344"",",Gotchi Gaming Gang,685,2908,20140,21,2,0xa7f1c77998bae58614be010ad2a806639e280056,0xa7f1c77998bae58614be010ad2a806639e280056,3,0
179,3309,"""3309"",",Mahatma Gandhi,685,2892,2935,8,1,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,3,0
180,11663,"""11663"",",The Buddha,685,2238,21065,21,2,0x305ea81690998383a6965244092b66f9692af230,0x305ea81690998383a6965244092b66f9692af230,3,0
181,17570,"""17570"",",Horse,684,2658,2360,7,2,0x4be9c62014789de188d8379aff628f279e4993b2,0x4be9c62014789de188d8379aff628f279e4993b2,3,0
182,7005,"""7005"",",SUPERGIRL,684,2593,4350,10,1,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
183,11218,"""11218"",",Scroopy Noopers,684,2561,1890,7,2,0xee91345e3c0f668f7ed503b416ddb2d618e4e2c8,0xee91345e3c0f668f7ed503b416ddb2d618e4e2c8,3,0
184,20844,"""20844"",",KoOi 20844,684,2338,10480,15,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
185,13741,"""13741"",",NEVAR SURRENDAR,684,2362,4390,10,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
186,7316,"""7316"",",Rob,684,191,1455,6,1,0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,3,0
187,3513,"""3513"",",warlord,683,2453,3540,9,1,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,3,0
188,22566,"""22566"",",hot curly fry,683,2200,18845,20,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
189,13509,"""13509"",",Zappy ++++,683,1240,16210,19,2,0x246e3e91c8f3db1326563800d6d28aa27c7ccf40,0x246e3e91c8f3db1326563800d6d28aa27c7ccf40,3,0
190,3126,"""3126"",",Poni,683,1279,750,4,1,0x4c6a68b14b8d06d61935fe4f12ee3e1c7fb138d7,0x4c6a68b14b8d06d61935fe4f12ee3e1c7fb138d7,3,0
191,22610,"""22610"",",Dreamer,682,2961,2540,8,2,0xae5b56ca47e84b6c749e0454680c4161b9da9790,0xae5b56ca47e84b6c749e0454680c4161b9da9790,3,0
192,8893,"""8893"",",Disco W1z,682,2670,7395,13,1,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,3,0
193,12423,"""12423"",",FOREST,682,2266,3080,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
194,19343,"""19343"",",Supreme Overload,681,2616,4530,10,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
195,13413,"""13413"",",Che Guevara,681,2158,2730,8,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
196,1677,"""1677"",",Zeep Xanflorp,679,2731,34770,27,1,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
197,6695,"""6695"",",Louis,679,2711,2800,8,1,0x34ec9c1d89ce8afa701d079fd908fca95f49667a,0x34ec9c1d89ce8afa701d079fd908fca95f49667a,3,0
198,6422,"""6422"",",Mr. Boo-urns,679,2545,1080,5,1,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0x160fbd013c8821403f9f5f6868b6f50cda050be3,3,0
199,14557,"""14557"",",reserve,679,2155,3130,8,2,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,3,0
200,4215,"""4215"",",WebVR,678,3405,4670,10,1,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,3,0
201,713,"""713"",",Will Smith,678,2912,1905,7,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
202,2348,"""2348"",",THE WEEKND,678,1382,765,4,1,0x9dd1c56744651ad8b60b64e461b3c1a456e51e70,0x9dd1c56744651ad8b60b64e461b3c1a456e51e70,3,0
203,17343,"""17343"",",Morals,677,2774,6850,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
204,544,"""544"",",Ghostbusterbuster,677,2517,520,4,1,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0x160fbd013c8821403f9f5f6868b6f50cda050be3,3,0
205,11544,"""11544"",",Gregooortchi,677,447,1015,5,2,0xbba31530cd8e112be845da468b72fbbfe739387a,0xbba31530cd8e112be845da468b72fbbfe739387a,3,0
206,23174,"""23174"",",Buck Mulligan,676,2534,3925,9,2,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0x160fbd013c8821403f9f5f6868b6f50cda050be3,3,0
207,1449,"""1449"",",GWEI,676,1244,520,4,1,0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,3,0
208,3288,"""3288"",",SuZhu,676,520,2545,8,1,0xceec48581b3145a575508719f45da07dc57fa7ce,0xceec48581b3145a575508719f45da07dc57fa7ce,3,0
209,7589,"""7589"",",Medusa,676,519,1050,5,1,0x4947b8804e2d484f97c1e11ce565509641986848,0x4947b8804e2d484f97c1e11ce565509641986848,3,0
210,9376,"""9376"",",Mr. $,676,362,1870,7,1,0xf5bd90d482928829548a6f3b95f5adb70591e93e,0xf5bd90d482928829548a6f3b95f5adb70591e93e,3,0
211,24786,"""24786"",",Star 9,675,2877,4120,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
212,14140,"""14140"",",ChamallowGotchi,675,2612,130090,52,2,0xe2de15659663f7024699e1e573c033e2efd5bcb1,0xe2de15659663f7024699e1e573c033e2efd5bcb1,3,0
213,22885,"""22885"",",GotchiMark,675,2400,3520,9,2,0x346e7d415382b91905080ccdae6e5147866a6561,0x346e7d415382b91905080ccdae6e5147866a6561,3,0
214,20826,"""20826"",",Tera,675,2240,6940,12,2,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
215,9346,"""9346"",",Raclette,674,2471,8470,14,1,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
216,10615,"""10615"",",jeff8,673,2122,220,3,2,0x6fff7e4fa5a71b5bda93e69d730826d01d194cea,0x6fff7e4fa5a71b5bda93e69d730826d01d194cea,3,0
217,18467,"""18467"",",Stomach Pump,673,2060,4055,10,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
218,3788,"""3788"",",Albus Dambledore,672,2803,2985,8,1,0xd757f002d43dcb8db9a4e43a8350aa8cccdc4e4f,0xd757f002d43dcb8db9a4e43a8350aa8cccdc4e4f,3,0
219,11883,"""11883"",",Child Riot,672,2609,4365,10,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
220,23418,"""23418"",",Ragnor,672,2098,3080,8,2,0x417aff82d2cd9fd39fe790af5798ae865fbe8c48,0x417aff82d2cd9fd39fe790af5798ae865fbe8c48,3,0
221,22519,"""22519"",",Certified Bot,672,2077,2475,8,2,0x4b9466db57511274051fa5322eed7ed1378e8857,0x4b9466db57511274051fa5322eed7ed1378e8857,3,0
222,20885,"""20885"",",Shaman,671,2723,2700,8,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
223,24854,"""24854"",",Neo,671,2561,3720,9,2,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
224,9111,"""9111"",",KoOi 9111,671,2072,2125,7,1,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
225,3935,"""3935"",",Attila,670,3286,4050,10,1,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
226,20828,"""20828"",",REALM,670,2258,4030,9,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
227,18979,"""18979"",",SPiRiT,670,1535,3335,9,2,0xc89a3292eb0a8396a2505deb6195afa7f83a8a30,0xc89a3292eb0a8396a2505deb6195afa7f83a8a30,3,0
228,6951,"""6951"",",Dailerious,670,1042,5920,11,1,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
229,15246,"""15246"",",Polygandhi,669,3029,3945,9,2,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
230,17182,"""17182"",",KoOi_17182,669,2879,4455,10,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
231,22470,"""22470"",",SHAAMAAN,669,2771,3985,9,2,0x6fd155b9d52f80e8a73a8a2537268602978486e2,0x071d217637b6322a7faac6895a9eb00e529d3424,3,0
232,10394,"""10394"",",Dobro,669,2739,2745,8,2,0x66bb7c182672a4b4a1c5891b9fd708b241ef3622,0x66bb7c182672a4b4a1c5891b9fd708b241ef3622,3,0
233,23619,"""23619"",",Sol LeWitt,669,2670,3605,9,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
234,21320,"""21320"",",DAO SUMMONER,669,2553,1265,6,2,0x495b218c5e24c833764bae27abdbba1f9c4d27d7,0x495b218c5e24c833764bae27abdbba1f9c4d27d7,3,0
235,1240,"""1240"",",Kizatchi,669,2512,10510,15,1,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
236,20996,"""20996"",",AAWESOME,668,2987,2705,8,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
237,13712,"""13712"",",Agent 47,668,2761,4460,10,2,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
238,1011,"""1011"",",Monster Truck,668,2438,2135,7,1,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,3,0
239,21230,"""21230"",",bios,668,2311,1920,7,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
240,10252,"""10252"",",ZIGGY STARDUST,668,3,6860,12,2,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0xd9d54f0f67fde251ab41ffb36579f308b592d905,3,0
241,19457,"""19457"",",CRYSTAL EYES,667,2279,3090,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
242,18996,"""18996"",",VAN GOGH,667,2144,2790,8,2,0x0412f214fa215dda71e1184cad1652884e4b8c57,0x0412f214fa215dda71e1184cad1652884e4b8c57,3,0
243,4436,"""4436"",",Myth Eyes Legend,667,1452,3950,9,1,0x577182e41158ba340fd4934ad1fc24b011934a64,0x577182e41158ba340fd4934ad1fc24b011934a64,3,0
244,24913,"""24913"",",Kama Sutra,666,3051,4305,10,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
245,6138,"""6138"",",Blue-Ray,666,2580,16290,19,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
246,9272,"""9272"",",Anon Lou,666,625,750,4,1,0x4947b8804e2d484f97c1e11ce565509641986848,0x4947b8804e2d484f97c1e11ce565509641986848,3,0
247,3357,"""3357"",",+EV,665,3041,3055,8,1,0x20ec02894d748c59c01b6bf08fe283d7bb75a5d2,0x20ec02894d748c59c01b6bf08fe283d7bb75a5d2,3,0
248,24975,"""24975"",",Alchemicaze,665,2651,7210,13,2,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,3,108070000000000010000
249,24510,"""24510"",",THE EYE'S HAVE IT,665,2260,3050,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
250,5139,"""5139"",",Choyna,664,3319,49649,32,1,0xa60ca8a1400333468a736c7247baad6350c6496d,0xa60ca8a1400333468a736c7247baad6350c6496d,3,0
251,1425,"""1425"",",IT'S KING,664,3092,4620,10,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
252,6549,"""6549"",",shadowy super-gotchi,664,2951,3895,9,1,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,3,0
253,21797,"""21797"",",Nano,664,2671,7920,13,2,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
254,24974,"""24974"",",Offended,664,2152,3195,8,2,0x417aff82d2cd9fd39fe790af5798ae865fbe8c48,0x417aff82d2cd9fd39fe790af5798ae865fbe8c48,3,0
255,2266,"""2266"",",Gotchimuchi,664,1384,690,4,1,0x8b77d38a521896b2447136d451bf4e3c05eef0a5,0x8b77d38a521896b2447136d451bf4e3c05eef0a5,3,0
256,2505,"""2505"",",FEWOCiOUS,664,1279,3365,9,1,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
257,3948,"""3948"",",0xuni,664,48,1105,5,1,0x244fe02fbcf4db4ad96063b161f00e444fc54011,0x244fe02fbcf4db4ad96063b161f00e444fc54011,3,0
258,1475,"""1475"",",Excalibur,663,3431,8245,13,1,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
259,18170,"""18170"",",8 VTD,663,2871,3760,9,2,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
260,7615,"""7615"",",Buttercup,663,2095,3380,9,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
261,7187,"""7187"",",551 BRS 99/2 Myth Eyes,663,1041,1560,6,1,0x577182e41158ba340fd4934ad1fc24b011934a64,0x577182e41158ba340fd4934ad1fc24b011934a64,3,0
262,8863,"""8863"",",Diogenes,662,3449,7520,13,1,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
263,21665,"""21665"",",Aada Lovelace,662,2722,3255,9,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
264,23065,"""23065"",",Legitness,662,2506,11820,16,2,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,3,0
265,23321,"""23321"",",Charlotte,662,2379,1730,6,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
266,18009,"""18009"",",X-File,662,2210,15905,18,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
267,16328,"""16328"",",Thom Yorke,661,3066,4340,10,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
268,4740,"""4740"",",Based and Yearn Pilled,661,2538,5080,11,1,0xcc5a3762616a38a2b9c70b6efa99323fa4ad6ea4,0xcc5a3762616a38a2b9c70b6efa99323fa4ad6ea4,3,0
269,487,"""487"",",Respect The Pump,661,2433,4375,10,1,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
270,21477,"""21477"",",trtyh5,661,2155,2370,7,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
271,1264,"""1264"",",Cosmic Cochise,661,1994,13975,17,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
272,2172,"""2172"",",Moloch,661,48,540,4,1,0x6e1c264ec22097a0e2ef3f9dd72ac822956c4edc,0x6e1c264ec22097a0e2ef3f9dd72ac822956c4edc,3,0
273,2443,"""2443"",",Chad,660,2929,1440,6,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
274,2085,"""2085"",",Oz,660,2472,1450,6,1,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
275,18491,"""18491"",",Habemus Peleon,660,2469,3810,9,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
276,13401,"""13401"",",Zelenskiy,660,123,6065,12,2,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,3,0
277,6827,"""6827"",",Gotchi Battler,659,2527,20935,21,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
278,3942,"""3942"",",The Emerald Wizard,659,2496,8670,14,1,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
279,6164,"""6164"",",Rain of Fire,659,1449,14975,18,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
280,14997,"""14997"",",amDai,659,1462,460,4,2,0x38a1e0bf2745740c303fe4140397d157818a6e3c,0x38a1e0bf2745740c303fe4140397d157818a6e3c,3,0
281,13605,"""13605"",",HIGH FIVE,659,48,1870,7,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
282,4405,"""4405"",",Lil' Al,658,3342,11170,15,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
283,19841,"""19841"",",Goro,658,3028,4570,10,2,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0x77427023e70cafd983dabaf3488d8d83ecb15b96,3,0
284,18434,"""18434"",",Moondance,658,2815,4260,10,2,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,3,0
285,14515,"""14515"",",magical,658,2304,1090,5,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
286,17865,"""17865"",",BRISINGR,658,1745,930,5,2,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,3,0
287,9412,"""9412"",",FOMO,658,1367,99995,45,1,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,3,0
288,15865,"""15865"",",Crypto Knight,658,1306,615,4,2,0xe4f17053b35351bf2910be61efa70b42566b3bdc,0xe4f17053b35351bf2910be61efa70b42566b3bdc,3,0
289,8517,"""8517"",",Micro,657,2917,8860,14,1,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
290,3986,"""3986"",",Sir,657,2929,1930,7,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
291,12893,"""12893"",",Celestial Dragon,657,2643,15440,18,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
292,6321,"""6321"",",HEART OF GOLD,657,805,600,4,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
293,5154,"""5154"",",BELOW,656,3434,4675,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
294,2667,"""2667"",",Hamsun,656,2554,3125,8,1,0x50e82f866800d3f1f542970dcf0d292bd490db33,0x50e82f866800d3f1f542970dcf0d292bd490db33,3,0
295,1257,"""1257"",",MetaMask,656,1923,2700,8,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
296,19850,"""19850"",",BAAST,656,467,1075,5,2,0x4752d59c7e1f82839ee6fda19ee9c1676df24d9b,0x4752d59c7e1f82839ee6fda19ee9c1676df24d9b,3,0
297,19260,"""19260"",",Knight Bong,655,3050,5990,11,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
298,11487,"""11487"",",Harriet,655,2700,3040,8,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
